Date,Energy,Materials,Capital Goods,Commercial & Professional Services,Transportation,Automobiles & Components,Consumer Durables & Apparel,Consumer Services,Media,Retailing,Food & Staples Retailing,"Food, Beverage & Tobacco",Household & Personal Products,Health Care Equipment & Services,"Pharmaceuticals, Biotechnology & Life Sciences",Banks,Diversified Financials,Insurance,Real Estate,Software & Services,Technology Hardware & Equipment,Semiconductors & Semiconductor Equipment,Communication Services,Utilities
2000-04-03,0.0,0.06675438824200249,0.016802736259612937,0.0,0.0,0.07142953818312177,0.02363749051489364,0.0,0.0,0.0033821958688076744,0.0,0.0,0.0,0.0,0.0,1.1311088729596568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-03,0.0,0.029942402170842337,0.0,0.0,0.0,0.10905784863898679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164282683543917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-09,0.03820611314154603,1.4084626804072633,0.10822149295393987,0.0,0.4007015391654104,0.7886631823272654,0.051691748709217465,2.243204683793386,0.0,0.027655567328571242,0.5975762043272459,1.2215089313666894,0.0,1.2105556164110673,0.8271030725976124,0.0,0.9201949061678156,0.0,0.09488424100189738,0.0,0.17028495263474283,4.250534234843442,0.0,2.029026842846558
2001-01-02,0.007909436832277737,0.38782141142207405,0.10685984734309845,0.0,0.2964411190541099,1.2513012633876521,0.03190892305976948,0.0,1.3292208815776627,0.026404179015157712,0.11135811728878917,0.40775123501932514,0.0,1.379093083675542,0.9791453768342777,0.47568399211324325,0.4154488423440228,0.0,0.3445252227413269,0.0,0.08656693432682203,0.0,2.071867179844316,1.3525399372408984
2001-04-02,0.0,0.09220884414446118,0.0,0.0,0.0,0.08518550332913238,0.0,0.0,0.0,0.0,0.0,0.19317392361332253,0.0,0.0,0.0,0.0,0.0,0.0,0.025514960486280654,0.0,0.016793845801574468,0.0,0.0,0.014204586682358378
2001-07-02,0.0,0.10970860951217519,0.0003854553222711478,0.0,0.0,0.13235978410892485,0.0013639261893988394,0.0,0.0,0.0,0.1411556498927719,0.0,0.30271783422499504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275294569812662
2001-10-08,0.07778023164911736,3.002579842994007,0.17560333287191746,2.9694117193405236,2.2449434943553235,1.859898031572649,0.05146618646940203,2.1967758844569962,5.332749102147341,0.07066185026649902,0.850019817466921,2.212840022520253,2.904559235113825,2.267618461786777,2.835432630837121,0.45528564331032845,1.7712682429640694,0.0,0.40325459608256664,1.0918921530633305,0.3522668437296211,2.8511235578624423,0.0,3.084891650434746
2002-01-04,0.006471862004174954,0.6058289237731692,0.08018584522104506,0.0,0.26379418508584335,0.44314671945580847,0.02201300711655679,0.7183082939506681,1.0298826115952842,0.011999257599003775,0.1084019270456933,0.4498616180914803,0.0,2.441254323911137,0.8613799600860329,0.0,0.8052554456763426,0.0,0.4666163280331732,0.0,0.04397842237275357,1.1215838252215815,1.0736267717448689,0.45511201415148805
2002-04-01,0.017844020128403294,0.1942159905050808,0.013524467065920606,0.0,0.014781267868912411,0.2220225606368264,0.001209274958416354,0.12727756782123567,0.0,0.0007837635450363633,0.0,0.25034315026606296,0.0,0.04207144693173151,0.05745373013689842,0.0,0.0,0.0,0.006679698928182226,0.0,0.04458365156488589,0.0,0.0,0.07278523677778698
2002-07-01,0.0,0.10908086714325106,0.013130112127055865,0.0,0.0,0.07611984350053076,0.0004827369215981697,0.0,0.0,0.0,0.0,0.0,0.0,0.31873267576973435,0.010357035515416967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-08,0.08399937659292006,2.4517396692947964,0.30943976074232693,1.5650466717837315,2.3125314919848634,2.3047712551885544,0.09220142124366187,4.143292234103272,1.552846665903468,0.030446827049754495,0.41417444572407075,1.704573553059482,0.0,2.2979428874791017,1.98863201679358,0.058566788898503995,0.0,0.0,0.27382261425272486,1.3589215435944553,0.17742481215869388,2.872034295417466,0.0,4.378720633884002
2003-01-02,0.3563372253833471,0.8197343377974564,0.10909196322096107,0.09760163932045848,0.3477323506052027,0.6963398263109654,0.029685624218199147,0.6879336603327789,2.9407549893995757,0.01119581564498745,0.16155030336130133,1.2356082442847238,2.869208875662048,0.7217578067156339,1.3040165407762552,0.7852290820651897,1.6326078533869506,0.0,0.2346029622718464,0.03594876774761448,0.08794341288039949,0.29485611954780455,0.0,1.3322319516615544
2003-04-01,0.008621566451434666,0.04819196760005971,0.0068749453249184545,0.0,0.0,0.001696093965734368,0.0,0.0,0.0,0.0,0.0,0.1224342358566122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.09747442704573579,0.012115706414749811,0.0,0.015848849009560052,0.14771827759123157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04811269451116649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-08,0.321244004400508,4.451071964027545,0.1496823105247184,3.1270654188245373,1.7856819769227334,3.543256512011486,0.05706730835374673,1.9301352552385134,0.7022303544307003,0.014026517788517266,0.13056920731243662,1.0793239091551083,2.454983030764584,3.5923543075177617,1.4994329958276984,0.35503888243553405,0.0,0.0,0.3889916864978551,1.361566181221092,0.156388375988065,0.7020988415550846,9.84919198596781,4.290520416795126
2004-01-02,0.2776055592602435,0.7627123976580567,0.05453803404209869,0.0,1.1460947070817513,1.1406239495134674,0.019811082425198395,0.5870337163632543,1.3525375090493308,0.006918503276480516,0.25662193836153485,0.6770373978176827,0.0,0.20330936672125743,1.366680079739991,0.9239044204401876,0.4760073603373025,0.0,0.25135152721887366,0.12323013970742731,0.05563996714275789,0.0,0.0,1.1716802550521879
2004-04-01,0.024220325065297796,0.04584346363654468,0.0033746375243309946,0.0,0.05021826065106261,0.007398658114269737,0.0,0.0,0.0,0.0,0.0,0.06853515837833625,0.0,0.1285341078312531,0.05743280117571813,0.6930421032564398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011817050612796233
2004-07-01,0.009489275841006768,0.3940475862046277,0.00548317329922997,0.0,0.0,0.0,0.13608830971977767,0.0,0.0,0.0,0.0,0.027042608463665102,0.0,0.04073098441866141,0.06731246919723484,0.0,0.0,0.0,0.11996843574530806,0.0,0.0014010142872587644,0.0,0.0,0.0
2004-10-08,0.6711423580141646,6.0044531536366055,0.13745650712296695,3.993116763359659,1.8657849270189535,3.3456458702176923,1.1511551625110799,0.8884784703937696,1.8813523987062184,0.010507501427002965,0.10466265987000592,1.88984442804045,3.2690785594587926,1.9174243581242427,1.9370264390784975,1.1310852071653652,7.759228200470123,0.0,0.25806675596179995,1.1937024461110828,0.11298565844418884,1.5823608410889358,9.366666181687439,4.35265431231714
2005-01-04,0.4683159431400121,0.47521084345171916,0.02544555135835042,0.0,2.9881686058653996,0.5759913293750877,0.28186296577801084,0.3627969952919202,0.0,0.007712232051808854,0.03345162294185727,0.6745466736189719,4.061100832400244,0.28520754713669183,0.6362961814334619,0.0,0.0,0.0,0.14318185229899041,0.0,0.00891519490492241,0.0,0.0,0.606695403345917
2005-04-01,0.02571487187285336,0.02297206224117441,0.007459013834539603,0.0,0.0,0.0540317481398272,0.0003905423092581594,0.0,2.698827149320708,0.0,0.0,0.0,0.0,0.0,0.04674039726050193,0.0,0.0,0.0,0.012184179939751856,0.9653091640080715,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.14495778809525858,0.00269804356553705,0.0,0.0,0.0,0.058666134607062555,0.043783559195867135,0.0,0.0,0.0,0.36433096351518696,0.0,0.0,0.1561135452259507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-10,1.6768600574344181,7.027739954828169,0.30495260844257455,0.0,3.8033779661331932,2.8917245859350516,1.0076174579905757,1.662210459753873,1.5061890578418564,0.05856303740162186,0.15227537361736057,0.6872694528291418,1.7648223238853558,1.3292881501236373,2.0243020488613848,1.6927062817917564,0.0,0.0,0.7713716347180187,2.5375110025367356,0.05478799507327132,2.0794578284862952,9.651609657660797,4.382350652337193
2006-01-04,1.45558405516222,1.3240376061876815,0.07852994125964757,4.177641062971742,2.095666332601027,0.3932590485826058,0.3814043417727162,0.0673370884971185,0.13262027166411217,0.025392814195741777,0.09643057010926802,1.434319141285146,3.2786901489287574,0.7434112597852413,0.9100665740705632,0.0,3.6927216140956585,0.0,0.1320580707305339,0.03576227707790897,0.0369920774204884,0.1578568649495555,0.0,1.5403307941696225
2006-04-03,0.0,0.07689589651643464,0.00567161096468933,0.0,0.05591765828609543,0.0,0.008659324694099024,0.0581286430421809,0.0,0.0,0.0,0.015771675041303338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31383840754273945,0.0,0.0,0.0,0.21985002314869428
2006-07-03,0.16774557902117535,0.47472112141841294,0.011906243793714343,0.0,0.0,0.6624389272489165,0.047584442487940755,0.0,0.0,0.0,0.0,0.3039710932065131,0.0,0.0,0.15776092735547154,0.22391039688521408,0.0,0.0,0.10895173651608916,0.0,0.0019918837187239778,0.0,0.0,0.0807327277876886
2006-10-09,3.034047511599275,4.863573103156324,0.43798715270151223,7.468326263191395,3.3647041836372256,2.4076673035512295,0.7431098929859941,3.1604268513444462,2.7974081962089024,0.08479982069208719,0.0766322705342669,2.6635875889237988,2.4604346939832076,2.446387006017545,1.5635388646971846,1.2536418523407598,8.541689496821292,0.0,0.2635479558756045,1.7657633183194064,0.02866487036909256,0.7999091591177115,9.42317053907898,4.666751608596244
2007-01-04,1.912903790133504,0.8101753231519644,0.28874692227283655,0.0,1.3765209522984523,0.8572638539920887,0.33853939752892065,0.02560989425736959,0.10730176401065782,0.033120119701585286,0.041965344104873376,0.12994188303842405,0.28278705040550817,0.5437206764941741,0.901239539983294,1.2419633907148564,0.0,0.0,0.2502190647447502,0.05791222766057044,0.05280274256035974,0.0,0.0,0.3068756449876479
2007-04-02,0.0,0.08014518783573486,0.0009186269192553565,0.0,0.2584083118035472,0.0,0.010261564756139433,0.0,0.0,0.0,0.04614621255367096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28111805738400636,0.0,0.0,0.0,0.0,0.0
2007-07-02,0.10112899345452286,0.19017326984502828,0.0014583364555321838,0.0,0.016217717850127465,0.31632592167416546,0.0024361687784186428,0.0,0.0,0.0,0.0,0.002409153675513661,0.0,0.0,0.11520194488790017,0.0,0.0,0.0,0.020951251100664002,0.08386641547774719,0.0017427430324648801,0.0,0.0,0.002721413814042883
2007-10-08,7.181917496279839,6.442095868022366,0.5095530262006726,4.60190256021394,3.398937575610174,1.0261690475969096,0.6226440550636568,2.2832472427032093,1.3147221596164322,0.06205194885402114,0.1637643060978688,0.8609215102777041,3.31408136897609,1.1155681622679001,0.9559002275865741,2.400574822273341,4.412383276210643,3.038960982595356,0.39392179742521066,1.430268255350445,0.053631722733130056,0.4828308645879535,14.332744570371148,3.34242729086718
2008-01-02,1.2067982811490114,2.558380304767488,0.18513655424914335,0.0,0.7672534109610876,1.7732133023418026,0.07481328061387217,0.019554063526464768,0.22826735276633067,0.06863637098412677,0.04384964707317693,1.164358016629518,0.0,1.0570262195498485,0.18817001405449826,0.316252858552579,3.266585869614778,1.026957350326063,0.05911745045650159,0.05107265895752474,0.025342610364376746,0.0,0.0,1.6964322452785028
2008-04-01,0.0,0.5290961471647193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147113505086435,0.0,0.0,0.0,0.00245131189443252,0.00033927586566280375,0.0,0.0,0.0,0.0
2008-07-01,0.0,0.041758405719078996,0.013419937663812902,0.0,0.0,0.027612316895078332,0.002580644704420759,0.0,0.0,0.07994557081383456,0.0,0.0016686858551568844,0.0,0.0,0.000260510678099619,0.05112657272359413,0.0,0.0,0.05887651102629533,0.3078495797935172,0.0,0.0,0.0,0.12527328080710126
2008-10-06,12.55207548204769,4.811634824875521,0.7417632943705432,1.6602861433390095,3.922181302420761,3.442112055463402,0.6568400570359861,2.5908282336211883,0.9078965338223193,0.05760374948690914,2.2103160789939773,1.8279449615955303,2.3521866554504607,2.8185351541547212,1.0693623535361143,9.891031151054316,5.8496131064322965,7.102514144282105,0.32098917476949884,1.383734298652561,0.07880024676674859,0.6321833996146213,12.150370751244738,1.875459291763553
2009-01-05,6.324293141290636,2.054573677985082,0.1728741659764987,0.12382917548329575,0.7178553465159953,0.6618151596992196,0.2180739202124016,0.30781023652298023,0.08508296552079608,0.12404871320902953,0.0,0.09974338774167997,0.596998813994199,0.1259327418892272,0.6617436763748896,2.3149115028298755,1.2191236110455548,0.8249210787579887,0.021154971148327532,0.005080917168001819,0.08927922745773773,0.0,0.0,1.9678345653399396
2009-04-01,0.0,0.025717048438178295,0.02839100685810765,0.0,0.0,0.0,0.06109910702908252,0.0,0.21362149494575583,0.0,0.0,0.0,0.0,0.0,0.05983769086641687,0.0,0.0,0.0,0.019242207050755026,0.06850458057461153,0.0,0.0,0.0,0.0
2009-07-01,12.03348461573129,4.521969171112816,0.9774527464438549,3.4890064304062647,1.7128115791129084,2.10549138172756,0.7736872403578844,1.5032111811139974,1.2112722699630207,0.07571436893606623,3.23381604683085,2.608477576038678,2.753317084354142,1.5201842517657853,1.852394773070102,10.393721917335693,10.005211704425724,3.341857755870224,0.45616297859942423,1.0117099937997875,0.15477667143635718,0.19425818736757114,0.21787320347538824,0.9767112563731997
2009-10-09,12.754119050363913,4.2943665396512385,0.9799454233227503,3.9949653995355017,2.377660822474558,1.4366731141821307,0.7034469456004013,1.713915102628659,1.23063491822958,0.08026036789693805,3.24062654745981,2.6688549148767624,2.894349741726617,1.3199298861403392,1.789147763823397,10.494136870283826,10.442045390375686,3.29378712201289,0.47383035916828314,0.9204875381245923,0.18884129324512175,0.18118779637209728,0.25073154935564734,1.055989951962985
2010-01-04,6.172280535374444,0.45214963947629905,0.21973496584188082,0.29259111728098364,0.5078583351646733,0.318627679071963,0.07633948755598119,0.11163897779177755,0.23943839770838488,0.044679411235766124,1.1297465085176315,0.20546244187096344,0.0,0.11779607986602703,0.5270486034903576,1.131787569865937,0.01866281493340351,0.732760367194127,0.048346602752814126,0.006823286818259636,0.012621564854308593,0.03355837377569382,6.567288877087486,0.990063580570443
2010-04-01,0.0,0.043763604848082824,0.09639964022444356,0.3799390225621144,0.0,0.0,0.005859566462130938,0.00838336171909912,0.0,0.0,0.0,0.010599486031922907,0.0,0.0,0.2509246558248154,0.0,0.0,0.0,0.032749978332359625,0.45846928115514995,0.0114363264377415,0.0209207471926802,0.0,0.025351943698532265
2010-07-01,10.85849752595969,2.932666898272062,0.7203809573283172,2.0811146073512097,2.2775595667731383,2.28997645513052,0.2001536498617798,2.7816774535306488,1.7235766357100524,0.1687056425026387,6.55716517207607,3.2499743834599335,4.376189603670813,3.325864360128711,2.6828243323095236,8.924383403248425,27.85705963753489,7.863185110299885,0.4630308898496993,1.6362897583794591,0.7976462882130536,0.36812314593752454,5.408210777319477,1.096361152284815
2010-10-08,9.327647985897189,2.4403806534425967,0.7554354276459196,2.5147338733207913,1.9208609311915343,2.157027559060697,0.23038924690322282,3.1397886276326656,1.6009894625165175,0.19842769714849742,6.0710503585623155,3.215831890388182,4.323957142839191,2.6167919545759855,2.5478236476883764,8.589767428493289,26.900206343183992,6.425927538959999,0.41854158225235144,1.5684927534428226,0.7193494310306146,0.37202604010722135,4.115848244858906,1.0411284995798957
2011-01-04,5.301582585839008,0.2759799354730383,0.6280044978859232,0.23659115043701293,0.35623864845426,1.317655464465477,0.12998917123357698,0.05631166314947727,0.15739028921092071,0.09753558157957731,0.8718807264629104,0.7847524257466894,0.03311168926079468,0.8369682361805857,0.5466689541734976,4.632284135022241,2.998680813690068,2.3876910478368467,0.052184791330016626,0.5351948139483218,0.05050846150130902,0.0,0.0,1.530713829986983
2011-04-01,0.0,0.1123709127772544,0.10885535812578993,0.1548627341229248,0.0,0.5637682781004829,0.019940398491851082,0.0,0.0,0.002166113143826606,0.0,0.03309755334253229,0.0,0.06365943133231204,0.09585506214136728,0.0,0.017317634299358817,0.0,0.005116639910278674,0.5225140485536444,0.07863369422537139,0.34468079809383595,0.0,0.12756309049504988
2011-07-01,9.563046897150528,2.7566822419920345,1.3775082557752683,2.264120085954785,3.0328281348688564,3.4712416344312844,0.4394919953387645,1.1416313868627446,1.7402846755317591,0.27541097457347624,6.445426647410949,4.742074139422668,3.2995776465509974,1.7407491365896357,4.158393848413053,13.670914128253452,16.133988325318448,3.846299635814341,0.527687269788154,2.166922593076992,0.8241977822778556,2.111369338330451,2.949077698347266,1.9835939039085955
2011-10-10,11.297274816340547,2.7135679988446126,1.378493402269372,2.533178619147298,3.1406008070424596,3.405852972360177,0.40413386061576795,1.3925245766502112,1.7445759691096372,0.23448401223109755,4.399107238859978,4.737474463225203,3.0574258611820064,1.8952506528975315,3.695416531783461,11.212277028806236,15.292706162490173,4.226410039391053,0.5586153569363836,2.059942889900605,0.9595467878999413,2.0270550206379863,3.268996670690253,2.07264468334372
2012-01-04,6.026178791332971,0.59911822064919,0.5127025550505957,0.991686128311984,0.6976606127273581,1.37972548427731,0.060532920352932805,0.8114899687210536,0.33015097018233036,0.10097447544612201,0.007706189224964327,0.5165852223287889,0.0,1.3924074839471645,0.6348070734406585,0.03209817754893191,1.5508219247511468,2.384724679895574,0.04827856446331672,0.06509228189481171,0.2633667254223372,0.00640694565640182,0.0,0.2479071361661541
2012-04-05,0.0,0.14828155968429108,0.04116129473644786,0.0,0.0,0.0,0.0015467581592159222,0.0,0.1888651236240337,0.0036557684121628665,0.0,0.0,0.0,0.0,0.0,0.13987882809828908,0.9508634176614177,0.0,0.0,0.0,0.0,0.0,0.0,0.14420918790875534
2012-07-02,12.622902834379566,2.3691926129250076,1.265822475010931,2.026748549635296,1.2060498610875976,4.791172266990015,0.7416188460224598,1.9198929514061756,3.698058344803223,0.32608770460795355,8.284426168137848,6.872880363599341,0.7652946122659743,3.2281381471977504,3.360839470899928,14.51934787352076,5.457862797682182,2.481852024555424,0.5229321120358618,2.0963861809346405,0.893954021136434,1.2240925759006511,1.107046919405324,1.7563574628640517
2012-10-08,13.056165855999732,2.3579561984547874,1.3927688494791346,1.8752984948268765,1.1740096218072467,4.693721519411547,0.6677270911812934,2.079643339937011,3.4439460493469864,0.35136228472449943,8.340486214269072,6.573284735656208,0.666800523689858,2.581424364341116,2.991961023627605,15.583830048960584,4.935218560625972,2.692996278010025,0.4636852115032506,2.0253306098061534,0.9631416187777903,0.9315052172168198,0.8729688959710037,1.7688702928816242
2013-01-04,5.095088940127108,0.5359926440835906,0.6788928579508199,0.5300901483192747,3.598345675089735,1.3117251927076308,0.03780521913738617,0.18846560379931562,0.30789695853738286,0.10721776464915328,0.04879560656671607,0.5364782693680519,4.458506997824517,1.1208406900306038,0.4633259745333244,0.8462339709944455,5.407329073047196,2.157241622072175,0.09636814229900964,0.1422124752070753,0.20000070977408413,0.22801565760207798,2.7622596172260834,0.6545670462835244
